client_id,freq_180d,monetary_180d,avg_ticket,last_order,first_order,num_products,recency_days,tenure_days,days_between,churn_label,is_big_spender,is_inactive90,avg_monthly_spent,orders_per_month
4a756ff3-543a-4f53-8f32-394f66e9c2dd,12.0,424.53000000000003,35.377500000000005,2024-09-15 15:05:07,2024-04-25 12:05:50,12.0,16.0,143.0,12.545454545454545,0,1,0,70.75500000000001,2.0
cd99446b-ce35-476e-831e-d75524764cce,7.0,360.37,51.48142857142857,2024-09-25 04:54:32,2024-04-06 20:45:23,7.0,6.0,171.0,28.166666666666668,0,1,0,60.06166666666667,1.1666666666666667
b9e94b48-4cae-4c2d-b62e-93fe6b21586b,19.0,1056.1,55.584210526315786,2024-09-23 06:57:52,2024-04-14 09:56:35,19.0,8.0,161.0,8.61111111111111,0,1,0,176.01666666666665,3.1666666666666665
200a1a53-d6f8-45c0-9ea9-ccde2aa8c819,19.0,695.37,36.59842105263158,2024-09-20 21:32:23,2024-04-08 12:16:02,18.0,11.0,165.0,8.722222222222221,0,1,0,115.895,3.1666666666666665
3975898e-01f4-4e9e-840e-e73fd76b7fe1,0.0,0.0,0.0,,,0.0,270.0,0.0,180.0,1,0,1,0.0,0.0
23ebd36b-75fa-4871-a8af-29d5a88e22a7,1.0,79.18,79.18,2024-06-22 13:13:49,2024-06-22 13:13:49,1.0,101.0,0.0,180.0,1,0,1,13.196666666666667,0.16666666666666666
72c6ac20-30a7-4158-ab02-ee227cf8bca2,1.0,10.56,10.56,2024-06-20 16:08:27,2024-06-20 16:08:27,1.0,103.0,0.0,180.0,0,0,1,1.76,0.16666666666666666
ad7e7281-4dbf-43db-aba0-7f16d26d6cd4,0.0,0.0,0.0,,,0.0,270.0,0.0,180.0,0,0,1,0.0,0.0
7b329802-7a4c-405f-a8c7-6b998f18f6c6,33.0,1975.07,59.85060606060606,2024-09-23 08:49:38,2024-04-05 07:57:02,32.0,8.0,171.0,4.9375,0,1,0,329.17833333333334,5.5
fa8f40a3-96fa-47ce-a336-d799c7a780b7,5.0,168.6,33.72,2024-09-25 21:54:31,2024-04-23 19:59:36,4.0,6.0,155.0,38.0,1,0,0,28.099999999999998,0.8333333333333334
46b427fb-72f5-49a3-aab0-d91cd8445604,3.0,106.66000000000001,35.553333333333335,2024-09-13 00:13:00,2024-07-28 06:50:33,3.0,18.0,46.0,23.0,0,0,0,17.776666666666667,0.5
b0f2a520-da28-47ae-b26f-91384b03ae4c,5.0,219.96999999999997,43.99399999999999,2024-07-26 13:53:58,2024-04-16 18:51:08,5.0,67.0,100.0,24.75,0,0,0,36.66166666666666,0.8333333333333334
c90b6ff3-be6c-4802-97c8-a7cda0d21497,11.0,686.97,62.45181818181818,2024-09-15 13:30:01,2024-04-05 00:10:53,11.0,16.0,163.0,15.9,0,1,0,114.495,1.8333333333333333
114e7145-747a-4c55-bdb0-2edcdc964c11,26.0,1553.8799999999999,59.76461538461538,2024-09-27 21:26:21,2024-04-06 21:48:19,26.0,4.0,173.0,6.56,0,1,0,258.97999999999996,4.333333333333333
95145ba9-77b5-4209-90c5-fdd1101754ed,12.0,702.2,58.51666666666667,2024-09-17 22:58:14,2024-04-17 01:41:07,12.0,14.0,153.0,13.545454545454545,0,1,0,117.03333333333335,2.0
1abea374-bc6d-4656-bd7b-deb87daa26b3,17.0,831.32,48.90117647058824,2024-09-28 05:57:07,2024-05-03 22:09:23,17.0,3.0,147.0,8.6875,0,1,0,138.55333333333334,2.8333333333333335
a93b3537-8919-4cfa-b11c-989a6728f79e,29.0,1460.9,50.37586206896552,2024-09-28 19:31:23,2024-04-06 23:35:54,29.0,3.0,174.0,5.75,0,1,0,243.48333333333335,4.833333333333333
a1fdfc37-76cb-410b-b7a0-4b395e434c14,0.0,0.0,0.0,,,0.0,270.0,0.0,180.0,1,0,1,0.0,0.0
ad1fc145-e789-4a1c-9271-36c00b768ec3,19.0,981.34,51.64947368421053,2024-09-21 23:23:42,2024-04-05 17:06:00,19.0,10.0,169.0,8.944444444444445,0,1,0,163.55666666666667,3.1666666666666665
b58e92fe-7e63-44ea-9712-0bfef8a67fb5,0.0,0.0,0.0,,,0.0,270.0,0.0,180.0,1,0,1,0.0,0.0
ce23945b-4394-4608-925f-acd5f11acde0,12.0,564.37,47.030833333333334,2024-09-04 02:17:07,2024-04-05 15:41:29,12.0,27.0,151.0,13.272727272727273,0,1,0,94.06166666666667,2.0
c81d5404-882f-4cb7-a100-2f48e91cd840,20.0,1024.3600000000001,51.218,2024-09-29 01:01:59,2024-04-14 00:06:07,20.0,2.0,168.0,8.263157894736842,0,1,0,170.7266666666667,3.3333333333333335
7607dbf5-0036-4c7c-921f-cfb55c918df0,25.0,1406.94,56.2776,2024-09-27 05:15:26,2024-04-06 10:46:49,25.0,4.0,173.0,6.75,0,1,0,234.49,4.166666666666667
ec6f35b1-acbf-4f20-83d2-dced9dbfa6a7,2.0,100.55000000000001,50.275000000000006,2024-07-28 23:34:12,2024-04-26 14:29:49,2.0,65.0,93.0,93.0,0,0,0,16.758333333333336,0.3333333333333333
b92f4365-7df0-48c4-9f82-a74c47dc0cc0,1.0,53.62,53.62,2024-08-11 07:19:46,2024-08-11 07:19:46,1.0,51.0,0.0,180.0,0,0,0,8.936666666666666,0.16666666666666666
9b668ded-662b-4b10-894b-82d0d486db6b,1.0,10.7,10.7,2024-04-06 02:13:13,2024-04-06 02:13:13,1.0,178.0,0.0,180.0,1,0,1,1.7833333333333332,0.16666666666666666
a0c5e16f-186a-47e6-b3a9-d91b9583a04a,6.0,258.93,43.155,2024-08-31 12:48:02,2024-04-22 08:40:47,6.0,31.0,131.0,25.8,0,0,0,43.155,1.0
e5078cfc-857b-4c49-9d97-8a81e38d436e,18.0,990.3,55.016666666666666,2024-09-13 19:22:13,2024-04-18 14:58:05,18.0,18.0,148.0,8.294117647058824,0,1,0,165.04999999999998,3.0
06f3ff65-e0c1-4abb-bcd3-f5d41524d146,11.0,701.58,63.78,2024-08-10 20:35:01,2024-04-09 05:46:38,11.0,52.0,123.0,11.8,0,1,0,116.93,1.8333333333333333
70eb839e-30a8-405e-9736-324af4cf13e3,2.0,89.36,44.68,2024-06-23 01:16:26,2024-05-11 07:40:30,2.0,100.0,42.0,42.0,0,0,1,14.893333333333333,0.3333333333333333
1f9c64f6-18fa-4479-a7b4-3c6a36e46d5e,1.0,61.36,61.36,2024-07-29 13:39:01,2024-07-29 13:39:01,1.0,64.0,0.0,180.0,1,0,0,10.226666666666667,0.16666666666666666
b8b5ee2e-bfe5-4315-b6c7-a7ad164fbd08,10.0,432.92,43.292,2024-09-30 18:02:10,2024-04-09 14:34:47,10.0,1.0,174.0,18.666666666666668,0,1,0,72.15333333333334,1.6666666666666667
771a181a-a76d-4b5c-b3d7-eb2b7f960989,4.0,247.67000000000002,61.917500000000004,2024-09-13 12:53:06,2024-04-28 00:13:51,4.0,18.0,138.0,45.333333333333336,0,0,0,41.278333333333336,0.6666666666666666
be3642db-11ee-4e2f-882c-506b7f99f68e,9.0,514.29,57.14333333333333,2024-09-27 09:45:52,2024-05-11 14:06:03,9.0,4.0,138.0,16.875,0,1,0,85.71499999999999,1.5
4df42c15-1ecb-4324-bec4-2409e852c25e,2.0,117.98,58.99,2024-08-31 11:25:46,2024-06-27 13:32:48,2.0,31.0,64.0,64.0,0,0,0,19.663333333333334,0.3333333333333333
2a65fa90-6e4e-4364-a839-93ee2b8853db,15.0,677.63,45.175333333333334,2024-10-01 05:17:04,2024-05-18 17:32:56,15.0,0.0,135.0,9.285714285714286,0,1,0,112.93833333333333,2.5
c6718859-d189-49bb-9929-4ae3218512cb,7.0,463.08,66.1542857142857,2024-08-29 14:49:39,2024-05-06 13:07:46,7.0,33.0,115.0,18.666666666666668,0,1,0,77.17999999999999,1.1666666666666667
2c4bcc63-33a5-4290-9299-228a95dd6890,4.0,70.63,17.6575,2024-09-19 18:13:24,2024-06-01 05:20:08,4.0,12.0,110.0,36.333333333333336,0,0,0,11.771666666666667,0.6666666666666666
c5366f1a-4543-4b46-98ea-53e122493a0f,18.0,866.17,48.120555555555555,2024-09-12 15:19:00,2024-04-16 21:52:17,18.0,19.0,148.0,8.411764705882353,0,1,0,144.36166666666665,3.0
1fcf45e3-9b27-4cfd-baaf-d6185282023f,7.0,418.02,59.71714285714285,2024-09-15 20:44:56,2024-04-13 10:06:23,7.0,16.0,155.0,25.5,0,1,0,69.67,1.1666666666666667
91e715b9-6ac9-4864-ab35-9905180f4b98,6.0,269.38,44.89666666666667,2024-09-21 17:40:37,2024-04-09 06:22:04,6.0,10.0,165.0,32.4,0,0,0,44.89666666666667,1.0
3735db50-96f3-4941-8acc-016e3b2a66d7,1.0,17.78,17.78,2024-06-28 20:19:46,2024-06-28 20:19:46,1.0,95.0,0.0,180.0,1,0,1,2.9633333333333334,0.16666666666666666
57b3f0a3-2f40-4e66-abbd-14218ad56b44,25.0,1404.21,56.1684,2024-09-27 21:57:23,2024-04-14 17:53:20,25.0,4.0,166.0,6.375,0,1,0,234.035,4.166666666666667
f3b49496-3462-4d81-87a0-4a599cf92ad8,4.0,289.40000000000003,72.35000000000001,2024-09-29 17:29:01,2024-06-22 04:51:39,4.0,2.0,99.0,32.666666666666664,0,1,0,48.23333333333334,0.6666666666666666
15765c76-68a8-43f0-8eaf-9ff02b4fba16,1.0,76.05,76.05,2024-08-18 04:54:33,2024-08-18 04:54:33,1.0,44.0,0.0,180.0,0,0,0,12.674999999999999,0.16666666666666666
e4f7d752-453f-4ed5-b68b-d8e9c11066bf,19.0,824.5899999999999,43.39947368421052,2024-09-26 11:16:40,2024-04-09 19:42:26,19.0,5.0,169.0,8.833333333333334,0,1,0,137.43166666666664,3.1666666666666665
4458db6e-e1b6-4c7b-add0-79cefdf88c66,2.0,53.160000000000004,26.580000000000002,2024-06-25 07:53:11,2024-06-14 00:37:21,2.0,98.0,11.0,11.0,0,0,1,8.860000000000001,0.3333333333333333
8449838f-a88d-48d4-85f2-85cea9831b8c,0.0,0.0,0.0,,,0.0,270.0,0.0,180.0,1,0,1,0.0,0.0
dc34091a-1490-40bf-ac57-d09b3b6f7538,0.0,0.0,0.0,,,0.0,270.0,0.0,180.0,1,0,1,0.0,0.0
26afde67-c526-411f-b746-1d32185ad7ba,2.0,89.69,44.845,2024-08-25 18:01:15,2024-05-24 09:02:57,2.0,37.0,93.0,93.0,1,0,0,14.948333333333332,0.3333333333333333
20cad260-7cfc-440a-b469-0b0802e04de5,17.0,1008.37,59.31588235294117,2024-09-18 09:03:00,2024-04-08 01:32:27,17.0,13.0,163.0,9.6875,0,1,0,168.06166666666667,2.8333333333333335
0ca912e9-02e4-418f-8b6b-cf837b5fc347,39.0,1829.39,46.9074358974359,2024-09-27 21:41:36,2024-04-06 17:04:37,39.0,4.0,174.0,4.105263157894737,0,1,0,304.89833333333337,6.5
cb4019fc-28fc-4d1a-97b1-04b3efb3c293,7.0,455.91,65.13000000000001,2024-08-15 07:15:17,2024-04-17 13:26:43,7.0,47.0,119.0,19.666666666666668,0,1,0,75.985,1.1666666666666667
d22ff98f-dc6e-41c2-86da-51a40e85f12a,3.0,80.95,26.983333333333334,2024-08-04 11:22:52,2024-05-29 12:13:21,3.0,58.0,66.0,33.0,0,0,0,13.491666666666667,0.5
6d70eb67-5ece-4541-b794-3a87cbee1c8b,7.0,344.8,49.25714285714286,2024-09-24 01:14:23,2024-04-20 09:25:14,7.0,7.0,156.0,25.5,0,1,0,57.46666666666667,1.1666666666666667
df974516-4022-40d7-8b74-b2b73a93289d,3.0,154.82,51.60666666666666,2024-08-21 15:47:43,2024-04-11 07:13:17,3.0,41.0,132.0,65.5,0,0,0,25.80333333333333,0.5
c1cd835b-9b56-4532-90eb-7ab8637777d0,3.0,197.65,65.88333333333334,2024-07-16 08:38:42,2024-05-19 12:22:10,3.0,77.0,57.0,28.5,0,0,0,32.94166666666667,0.5
95dd0b8b-565b-4eb1-b67d-7cfe324fd940,9.0,391.93,43.54777777777778,2024-08-21 16:30:09,2024-06-19 00:43:33,9.0,41.0,63.0,7.375,0,1,0,65.32166666666667,1.5
9153c9b3-a9c4-4c69-b541-822cc6ae837d,9.0,583.2,64.80000000000001,2024-09-06 06:04:38,2024-04-28 03:54:30,9.0,25.0,131.0,15.875,0,1,0,97.2,1.5
61737ccd-3d70-466e-bd15-b72badd1adaa,0.0,0.0,0.0,,,0.0,270.0,0.0,180.0,1,0,1,0.0,0.0
b8728d83-2342-494f-9662-22e035927f28,10.0,712.8199999999999,71.282,2024-09-24 03:07:38,2024-04-30 18:16:29,9.0,7.0,146.0,15.777777777777779,0,1,0,118.80333333333333,1.6666666666666667
9c08635b-75c8-42c1-b66e-2d37ddbcb042,1.0,72.94,72.94,2024-09-15 15:36:37,2024-09-15 15:36:37,1.0,16.0,0.0,180.0,1,0,0,12.156666666666666,0.16666666666666666
cd23c697-d00b-4893-9a7e-b92932e23739,28.0,1541.3400000000001,55.04785714285715,2024-09-30 05:58:30,2024-04-08 22:55:59,27.0,1.0,174.0,5.925925925925926,0,1,0,256.89000000000004,4.666666666666667
f6424eac-f173-4e6a-b3d2-6eb5f24d07b4,3.0,141.5,47.166666666666664,2024-08-28 20:59:37,2024-06-09 20:02:18,3.0,34.0,80.0,39.5,0,0,0,23.583333333333332,0.5
6274e4c9-8201-4db8-a82d-4145141c1243,12.0,615.41,51.284166666666664,2024-09-09 20:48:54,2024-04-29 03:53:47,12.0,22.0,133.0,11.636363636363637,0,1,0,102.56833333333333,2.0
7bba3341-2811-4013-b7cc-8a3e95f4a124,0.0,0.0,0.0,,,0.0,270.0,0.0,180.0,1,0,1,0.0,0.0
bceee795-24ed-4b05-9998-34ab528c17e6,9.0,586.76,65.19555555555556,2024-09-30 23:35:01,2024-05-18 03:55:50,9.0,1.0,135.0,16.5,0,1,0,97.79333333333334,1.5
7ad1c32e-5467-4068-8fba-59cb03375739,23.0,1154.35,50.189130434782605,2024-09-25 18:19:16,2024-04-05 15:14:40,23.0,6.0,173.0,7.363636363636363,0,1,0,192.39166666666665,3.8333333333333335
eae75ab0-2c20-40b0-ad77-dad9e395f9bb,4.0,176.38,44.095,2024-09-05 16:22:11,2024-05-30 16:12:18,4.0,26.0,98.0,32.333333333333336,0,0,0,29.396666666666665,0.6666666666666666
3a799c56-caac-45b1-a08e-6a7be2e7db65,13.0,551.64,42.433846153846154,2024-08-05 14:31:42,2024-04-23 18:49:04,13.0,57.0,103.0,8.25,1,1,0,91.94,2.1666666666666665
4b32af0c-6de9-47aa-81bc-673f24ec839b,17.0,766.06,45.06235294117647,2024-09-29 07:37:16,2024-04-29 09:20:57,17.0,2.0,152.0,9.0625,0,1,0,127.67666666666666,2.8333333333333335
47a13779-dfbf-49c5-b6e5-6d66165c77dd,1.0,9.15,9.15,2024-07-26 09:46:22,2024-07-26 09:46:22,1.0,67.0,0.0,180.0,1,0,0,1.5250000000000001,0.16666666666666666
628733fa-b4eb-4821-ba19-0aedd278bb34,2.0,141.44,70.72,2024-06-27 19:20:59,2024-05-30 10:50:07,2.0,96.0,28.0,28.0,1,0,1,23.573333333333334,0.3333333333333333
979d6984-afbf-4f09-8223-84ccbaa002cd,8.0,526.75,65.84375,2024-09-10 17:06:06,2024-04-16 17:59:52,8.0,21.0,146.0,20.428571428571427,0,1,0,87.79166666666667,1.3333333333333333
aaa84e36-51dd-4c6f-a0e7-7bd8abb3ea4d,12.0,598.2,49.85,2024-09-18 01:41:08,2024-04-24 18:45:28,12.0,13.0,146.0,12.727272727272727,0,1,0,99.7,2.0
8dd7a9bb-f8a6-4cd7-b6c6-429f1495f510,1.0,27.82,27.82,2024-05-14 14:26:12,2024-05-14 14:26:12,1.0,140.0,0.0,180.0,0,0,1,4.636666666666667,0.16666666666666666
9d57323d-84b4-46cd-af39-5d82ef8be3d5,34.0,1570.75,46.1985294117647,2024-09-12 23:29:51,2024-04-09 02:46:24,33.0,19.0,156.0,4.333333333333333,0,1,0,261.7916666666667,5.666666666666667
fefcad81-3aa3-4dc7-b6bf-b76cfb5b26a6,5.0,350.96,70.192,2024-09-18 23:36:51,2024-04-20 12:11:26,5.0,13.0,151.0,37.5,0,1,0,58.49333333333333,0.8333333333333334
981ac6c8-9c97-4767-8090-f3471f7ca2b3,9.0,487.4,54.15555555555555,2024-08-27 08:19:59,2024-04-08 19:35:18,9.0,35.0,140.0,17.125,0,1,0,81.23333333333333,1.5
949b6819-5f41-437c-9b98-0f5410f90130,5.0,224.76000000000002,44.952000000000005,2024-09-29 21:41:38,2024-04-23 23:17:57,5.0,2.0,158.0,39.25,0,0,0,37.46,0.8333333333333334
8dd79dc6-2039-4131-9ff1-3b88e67d1a9d,0.0,0.0,0.0,,,0.0,270.0,0.0,180.0,1,0,1,0.0,0.0
cbdf1468-f6b2-445f-a153-699758954e64,6.0,297.18,49.53,2024-09-28 17:10:42,2024-05-17 13:53:32,6.0,3.0,134.0,26.2,0,1,0,49.53,1.0
b14afb18-87a8-42d4-91be-fe65b34e72da,11.0,635.7,57.790909090909096,2024-09-14 17:08:40,2024-04-14 01:56:18,11.0,17.0,153.0,15.0,0,1,0,105.95,1.8333333333333333
6133b84d-6df4-48f7-9e2e-00b53a0df604,4.0,248.01,62.0025,2024-08-21 22:28:27,2024-05-24 21:17:55,4.0,41.0,89.0,29.0,0,0,0,41.335,0.6666666666666666
ac54ec6b-0437-41e8-b17b-5aa04aeb3d58,0.0,0.0,0.0,,,0.0,270.0,0.0,180.0,1,0,1,0.0,0.0
202eceb4-c8d5-4e9d-a249-b41a9296aeac,0.0,0.0,0.0,,,0.0,270.0,0.0,180.0,0,0,1,0.0,0.0
00ccd739-97e4-400f-87cd-10b376110780,0.0,0.0,0.0,,,0.0,270.0,0.0,180.0,0,0,1,0.0,0.0
ed167367-1264-4e41-adfc-c8d41f40e9ea,0.0,0.0,0.0,,,0.0,270.0,0.0,180.0,1,0,1,0.0,0.0
d8ab19a4-4af7-4c7f-901e-d109189f0b88,5.0,284.62,56.924,2024-09-15 07:58:15,2024-05-07 09:20:09,5.0,16.0,130.0,32.5,0,1,0,47.43666666666667,0.8333333333333334
be369631-2dd9-4204-9f44-c727b8c1e15e,13.0,714.3,54.94615384615384,2024-09-21 22:59:31,2024-04-07 08:24:29,13.0,10.0,167.0,13.333333333333334,0,1,0,119.05,2.1666666666666665
1360e620-3d04-4c1b-a94c-323334fb42fe,19.0,912.53,48.02789473684211,2024-09-18 18:18:19,2024-04-07 02:14:22,18.0,13.0,164.0,8.666666666666666,0,1,0,152.08833333333334,3.1666666666666665
46731203-1ff7-4289-be78-983d989ed55d,9.0,447.04,49.67111111111112,2024-09-12 08:58:28,2024-06-02 11:30:49,9.0,19.0,101.0,12.375,0,1,0,74.50666666666667,1.5
0c41f4d2-f7e3-4908-8850-cbf6a3f1d47d,4.0,277.79,69.4475,2024-06-17 14:51:10,2024-05-14 15:19:41,4.0,106.0,33.0,11.0,0,1,1,46.29833333333334,0.6666666666666666
6eaef451-74b2-427d-9e6d-b8ce919c2e5b,23.0,1263.55,54.93695652173913,2024-09-14 16:00:41,2024-04-23 03:44:18,21.0,17.0,144.0,6.045454545454546,0,1,0,210.59166666666667,3.8333333333333335
cf86b7ef-d784-4a32-a073-a4062daca869,1.0,80.35,80.35,2024-05-31 00:21:08,2024-05-31 00:21:08,1.0,123.0,0.0,180.0,1,0,1,13.391666666666666,0.16666666666666666
bb8a4cf5-9268-4013-b853-b6cca5801c31,10.0,298.06,29.806,2024-08-22 11:08:26,2024-04-28 05:42:25,10.0,40.0,116.0,12.444444444444445,0,1,0,49.67666666666667,1.6666666666666667
03c31480-b3cc-4ff2-a81f-989d0eec594f,1.0,69.72,69.72,2024-04-29 00:22:26,2024-04-29 00:22:26,1.0,155.0,0.0,180.0,1,0,1,11.62,0.16666666666666666
106fcd0b-bf81-4533-af5e-3433a3defe2b,0.0,0.0,0.0,,,0.0,270.0,0.0,180.0,1,0,1,0.0,0.0
6818478d-2709-4fe5-b239-0b118e9b8400,1.0,43.64,43.64,2024-08-20 14:05:13,2024-08-20 14:05:13,1.0,42.0,0.0,180.0,1,0,0,7.273333333333333,0.16666666666666666
f8439427-23c5-41d8-9017-ed60b1d6a16c,12.0,651.44,54.28666666666667,2024-08-30 17:10:55,2024-04-05 00:50:00,12.0,32.0,147.0,12.909090909090908,0,1,0,108.57333333333334,2.0
25783961-17cb-4124-9f3a-40c73290fe30,1.0,27.83,27.83,2024-07-25 12:17:25,2024-07-25 12:17:25,1.0,68.0,0.0,180.0,1,0,0,4.638333333333333,0.16666666666666666
3b7ac172-1a47-4e88-9374-c783c22e297f,29.0,1319.08,45.485517241379306,2024-09-17 20:50:32,2024-04-13 04:07:46,28.0,14.0,157.0,5.178571428571429,0,1,0,219.84666666666666,4.833333333333333
cc733f90-08a2-4c7f-879c-c3bd0de66694,2.0,160.37,80.185,2024-05-01 07:05:25,2024-04-28 17:52:16,2.0,153.0,2.0,2.0,0,0,1,26.728333333333335,0.3333333333333333
41b04cf0-e728-4120-a861-1640e646ad27,0.0,0.0,0.0,,,0.0,270.0,0.0,180.0,1,0,1,0.0,0.0
7a1078a3-4983-4660-8dc3-3d99670ac815,5.0,276.57,55.314,2024-09-26 07:59:02,2024-06-30 14:26:14,5.0,5.0,87.0,21.5,0,0,0,46.095,0.8333333333333334
e3de4bae-92b6-45b7-9a74-9a6a21f08394,1.0,73.69,73.69,2024-05-31 22:32:03,2024-05-31 22:32:03,1.0,123.0,0.0,180.0,0,0,1,12.281666666666666,0.16666666666666666
92f8c1a9-860a-486c-bceb-db7c54f79897,30.0,1550.18,51.67266666666667,2024-10-01 11:13:27,2024-04-08 02:43:40,30.0,0.0,176.0,5.620689655172414,0,1,0,258.36333333333334,5.0
68ba00ea-ab56-4e01-9ae3-172044c0f6b9,7.0,342.96,48.99428571428571,2024-08-28 20:59:26,2024-04-20 13:20:41,7.0,34.0,130.0,21.166666666666668,0,1,0,57.16,1.1666666666666667
7aa63992-e34c-44e3-b7e7-67c88110479e,8.0,393.29,49.16125,2024-09-09 09:57:39,2024-05-16 18:20:24,8.0,22.0,115.0,16.142857142857142,0,1,0,65.54833333333333,1.3333333333333333
e04bb77b-6bd6-45a5-a902-d09dbbbed55e,0.0,0.0,0.0,,,0.0,270.0,0.0,180.0,1,0,1,0.0,0.0
1a2d4266-60c1-469e-8f74-c726d5c837bc,10.0,514.42,51.44199999999999,2024-09-13 08:26:47,2024-04-09 12:44:50,10.0,18.0,156.0,16.88888888888889,0,1,0,85.73666666666666,1.6666666666666667
8120c0a9-6028-4f61-b823-9c2d1de98a2e,12.0,660.46,55.038333333333334,2024-09-23 16:41:38,2024-04-09 20:00:40,12.0,8.0,166.0,14.727272727272727,0,1,0,110.07666666666667,2.0
a71b8a39-b654-4dcb-927f-37fe29abe640,1.0,91.61,91.61,2024-09-17 21:06:42,2024-09-17 21:06:42,1.0,14.0,0.0,180.0,0,0,0,15.268333333333333,0.16666666666666666
dd7360ea-0571-4850-bb9a-49f191726b60,16.0,936.9,58.55625,2024-09-23 10:47:20,2024-05-05 04:07:43,16.0,8.0,141.0,8.866666666666667,0,1,0,156.15,2.6666666666666665
b394c395-59de-4bda-b5b4-74891b42f461,5.0,181.7,36.339999999999996,2024-08-25 17:23:22,2024-04-08 22:46:40,5.0,37.0,138.0,34.25,0,0,0,30.28333333333333,0.8333333333333334
22805bde-cf37-40c6-ad37-b1516ab55b7b,1.0,60.32,60.32,2024-04-13 05:28:50,2024-04-13 05:28:50,1.0,171.0,0.0,180.0,1,0,1,10.053333333333333,0.16666666666666666
c6b0d6eb-359a-494f-bb63-931c3b2b37ea,5.0,267.03000000000003,53.406000000000006,2024-09-06 02:51:56,2024-04-28 07:13:17,5.0,25.0,130.0,32.25,1,0,0,44.505,0.8333333333333334
b0e4cdde-436d-4237-b7c9-2efaa88f1e10,21.0,1058.08,50.3847619047619,2024-09-27 11:48:21,2024-04-09 21:05:10,20.0,4.0,170.0,8.15,0,1,0,176.34666666666666,3.5
27a2a507-71d1-4e15-a4de-bea671985e0e,1.0,20.93,20.93,2024-04-22 08:13:35,2024-04-22 08:13:35,1.0,162.0,0.0,180.0,1,0,1,3.4883333333333333,0.16666666666666666
50dd5380-a468-4257-aff4-93528814a322,0.0,0.0,0.0,,,0.0,270.0,0.0,180.0,1,0,1,0.0,0.0
35de97f1-fa19-4f04-8af1-1a2b1a5a16a1,5.0,225.81,45.162,2024-09-14 14:19:43,2024-04-07 03:18:21,5.0,17.0,160.0,39.5,0,0,0,37.635,0.8333333333333334
d1216a21-7f61-4444-8914-84d5b663799e,0.0,0.0,0.0,,,0.0,270.0,0.0,180.0,1,0,1,0.0,0.0
05d81518-ee99-487b-9fda-ee158ada7fa7,2.0,105.37,52.685,2024-07-07 00:24:03,2024-04-24 20:58:05,2.0,86.0,73.0,73.0,0,0,0,17.561666666666667,0.3333333333333333
36a57a23-c5bd-4de4-8076-5112d0685930,6.0,249.54,41.589999999999996,2024-09-03 22:04:13,2024-05-26 08:16:16,6.0,28.0,100.0,19.6,0,0,0,41.589999999999996,1.0
7594b7fa-9c6f-4fac-9ccf-3fc87e127283,30.0,1645.08,54.836,2024-10-01 05:19:07,2024-04-05 23:01:05,30.0,0.0,178.0,5.586206896551724,0,1,0,274.18,5.0
2856b313-528e-4247-804b-c17b1a379a57,23.0,1056.63,45.9404347826087,2024-09-25 20:55:17,2024-04-23 00:25:59,23.0,6.0,155.0,6.590909090909091,0,1,0,176.10500000000002,3.8333333333333335
aee96b04-7d84-40c5-8a34-3e9e9ce2eec0,3.0,248.69,82.89666666666666,2024-08-12 04:17:28,2024-04-06 04:59:05,3.0,50.0,127.0,63.5,0,0,0,41.44833333333333,0.5
b8fc8605-680b-4e0a-a4ca-a99cc6836f19,2.0,82.09,41.045,2024-07-19 17:03:44,2024-04-28 07:18:14,2.0,74.0,82.0,82.0,0,0,0,13.681666666666667,0.3333333333333333
5bec4414-a73e-47fe-ba3f-0cce37de227a,2.0,77.79,38.895,2024-07-26 21:14:47,2024-06-06 16:26:54,2.0,67.0,50.0,50.0,0,0,0,12.965000000000002,0.3333333333333333
3bb3e24e-571e-40c3-b13a-b8fbb5eafd0f,40.0,1943.6,48.589999999999996,2024-09-25 19:39:45,2024-04-09 20:36:33,39.0,6.0,168.0,3.8974358974358974,0,1,0,323.93333333333334,6.666666666666667
fac514a8-4f06-4021-abfd-5014b4ef131d,22.0,1190.22,54.10090909090909,2024-09-18 12:23:05,2024-04-06 22:49:46,21.0,13.0,164.0,7.333333333333333,0,1,0,198.37,3.6666666666666665
15470d13-5667-4c76-97e3-9c087cc10e25,2.0,187.19,93.595,2024-08-03 18:05:41,2024-05-03 04:58:05,2.0,59.0,92.0,92.0,0,0,0,31.198333333333334,0.3333333333333333
00a1256b-f28b-4b33-8207-0095d696dbdf,7.0,350.74,50.105714285714285,2024-09-27 02:26:30,2024-05-11 17:12:30,7.0,4.0,138.0,22.5,0,1,0,58.45666666666667,1.1666666666666667
6bc438c3-21c3-40bb-bb0d-ae3e21faa2f7,5.0,239.17000000000002,47.834,2024-09-23 10:31:55,2024-04-27 16:09:46,5.0,8.0,148.0,36.75,0,0,0,39.86166666666667,0.8333333333333334
47e5ba28-69b0-4adf-b290-8baaf1c39c5e,1.0,37.68,37.68,2024-04-20 19:53:01,2024-04-20 19:53:01,1.0,164.0,0.0,180.0,0,0,1,6.28,0.16666666666666666
e058b216-2773-4ba4-b34d-ba1b00ad9323,3.0,183.75,61.25,2024-10-01 14:12:06,2024-06-04 00:16:53,3.0,0.0,119.0,59.0,0,0,0,30.625,0.5
